author,views
John A. Williams,0.6
John A. Williams,0.9
John A. Williams,0.7
John A. Williams,0.8
John A. Williams,1.4
John A. Williams,1.1
John A. Williams,0.7
John A. Williams,0.6
John A. Williams,0.7
John A. Williams,0.8
John A. Williams,1.0
John A. Williams,1.0
John A. Williams,1.1
John A. Williams,0.9
John A. Williams,1.5
John A. Williams,1.0
John A. Williams,0.8
John A. Williams,0.7
John A. Williams,0.6
John A. Williams,0.5
John A. Williams,0.4
John A. Williams,0.5
John A. Williams,0.8
John A. Williams,0.3
John A. Williams,0.1
John A. Williams,0.3
John A. Williams,0.3
John A. Williams,0.4
John A. Williams,0.1
John A. Williams,0.1
John A. Williams,0.3
John A. Williams,0.2
John A. Williams,0.2
John A. Williams,0.1
John A. Williams,0.3
John A. Williams,0.4
John A. Williams,0.4
John A. Williams,0.4
John A. Williams,0.2
John A. Williams,0.3
John A. Williams,0.0
John Oliver Killens,11.4
John Oliver Killens,11.6
John Oliver Killens,13.8
John Oliver Killens,11.8
John Oliver Killens,12.5
John Oliver Killens,12.3
John Oliver Killens,14.2
John Oliver Killens,17.2
John Oliver Killens,14.4
John Oliver Killens,11.3
John Oliver Killens,12.6
John Oliver Killens,9.5
John Oliver Killens,10.3
John Oliver Killens,13.0
John Oliver Killens,10.3
John Oliver Killens,11.5
John Oliver Killens,15.5
John Oliver Killens,14.2
John Oliver Killens,13.8
John Oliver Killens,25.0
John Oliver Killens,18.2
John Oliver Killens,15.3
John Oliver Killens,17.2
John Oliver Killens,12.7
John Oliver Killens,11.8
John Oliver Killens,12.0
John Oliver Killens,9.8
John Oliver Killens,14.6
John Oliver Killens,15.3
John Oliver Killens,11.0
John Oliver Killens,13.5
John Oliver Killens,21.3
John Oliver Killens,14.9
John Oliver Killens,38.3
John Oliver Killens,13.1
John Oliver Killens,12.3
John Oliver Killens,10.5
John Oliver Killens,12.0
John Oliver Killens,13.6
John Oliver Killens,19.0
John Oliver Killens,13.9
John Oliver Killens,15.1
John Oliver Killens,17.5
John Oliver Killens,24.3
John Oliver Killens,20.2
John Oliver Killens,18.5
John Oliver Killens,11.8
John Oliver Killens,9.8
John Oliver Killens,10.2
John Oliver Killens,11.9
John Oliver Killens,10.6
John Oliver Killens,11.1
John Oliver Killens,11.0
John Oliver Killens,9.2
John Oliver Killens,14.0
John Oliver Killens,16.1
John Oliver Killens,11.5
John Oliver Killens,17.9
John Oliver Killens,13.0
John Oliver Killens,24.0
John Oliver Killens,15.7
John Oliver Killens,13.5
John Oliver Killens,13.9
John Oliver Killens,11.7
John Oliver Killens,14.8
John Oliver Killens,11.1
John Oliver Killens,16.1
John Oliver Killens,23.3
John Oliver Killens,15.6
John Oliver Killens,11.6
John Oliver Killens,14.3
John Oliver Killens,12.3
John Oliver Killens,18.5
John Oliver Killens,20.0
John Oliver Killens,13.7
John Oliver Killens,10.7
John Oliver Killens,10.3
John Oliver Killens,9.3
John Oliver Killens,14.7
John Oliver Killens,18.4
John Oliver Killens,8.0
Langston Hughes,1381.9
Langston Hughes,1310.7
Langston Hughes,1760.3
Langston Hughes,1837.5
Langston Hughes,1917.1
Langston Hughes,1753.6
Langston Hughes,2317.6
Langston Hughes,4395.4
Langston Hughes,2479.1
Langston Hughes,2267.8
Langston Hughes,1913.3
Langston Hughes,1295.7
Langston Hughes,1170.6
Langston Hughes,1285.5
Langston Hughes,2062.2
Langston Hughes,1983.0
Langston Hughes,2384.1
Langston Hughes,1742.3
Langston Hughes,2516.2
Langston Hughes,5013.1
Langston Hughes,2584.6
Langston Hughes,1946.9
Langston Hughes,1825.0
Langston Hughes,1121.8
Langston Hughes,1055.5
Langston Hughes,1153.5
Langston Hughes,1712.0
Langston Hughes,2292.5
Langston Hughes,2040.3
Langston Hughes,1828.1
Langston Hughes,3074.5
Langston Hughes,5063.1
Langston Hughes,2928.0
Langston Hughes,2558.6
Langston Hughes,2050.7
Langston Hughes,1227.9
Langston Hughes,1520.6
Langston Hughes,1634.6
Langston Hughes,1785.9
Langston Hughes,1756.0
Langston Hughes,1775.0
Langston Hughes,1488.9
Langston Hughes,2447.1
Langston Hughes,5569.6
Langston Hughes,2630.0
Langston Hughes,2111.9
Langston Hughes,1790.7
Langston Hughes,1286.3
Langston Hughes,1478.0
Langston Hughes,1464.3
Langston Hughes,1716.1
Langston Hughes,1757.0
Langston Hughes,2166.3
Langston Hughes,1483.1
Langston Hughes,2196.2
Langston Hughes,4283.3
Langston Hughes,1972.6
Langston Hughes,1881.4
Langston Hughes,1811.8
Langston Hughes,3694.7
Langston Hughes,2047.0
Langston Hughes,1610.0
Langston Hughes,2538.9
Langston Hughes,2030.5
Langston Hughes,2039.8
Langston Hughes,1661.8
Langston Hughes,2246.3
Langston Hughes,4454.0
Langston Hughes,2259.1
Langston Hughes,1840.1
Langston Hughes,1666.7
Langston Hughes,1335.5
Langston Hughes,1319.8
Langston Hughes,1181.0
Langston Hughes,1913.7
Langston Hughes,1784.5
Langston Hughes,1721.9
Langston Hughes,1398.2
Langston Hughes,1685.5
Langston Hughes,3473.4
Langston Hughes,2624.5
Margaret Walker,53.3
Margaret Walker,43.6
Margaret Walker,48.9
Margaret Walker,47.2
Margaret Walker,43.9
Margaret Walker,43.5
Margaret Walker,44.8
Margaret Walker,85.5
Margaret Walker,69.5
Margaret Walker,58.1
Margaret Walker,42.4
Margaret Walker,54.3
Margaret Walker,51.3
Margaret Walker,49.7
Margaret Walker,48.4
Margaret Walker,53.6
Margaret Walker,51.8
Margaret Walker,43.7
Margaret Walker,55.3
Margaret Walker,97.4
Margaret Walker,61.3
Margaret Walker,47.0
Margaret Walker,46.5
Margaret Walker,35.0
Margaret Walker,47.5
Margaret Walker,47.6
Margaret Walker,49.1
Margaret Walker,52.8
Margaret Walker,51.7
Margaret Walker,42.6
Margaret Walker,52.7
Margaret Walker,117.4
Margaret Walker,69.6
Margaret Walker,61.9
Margaret Walker,54.6
Margaret Walker,37.6
Margaret Walker,44.6
Margaret Walker,45.6
Margaret Walker,41.9
Margaret Walker,41.7
Margaret Walker,46.9
Margaret Walker,43.1
Margaret Walker,60.5
Margaret Walker,93.5
Margaret Walker,56.4
Margaret Walker,59.0
Margaret Walker,42.1
Margaret Walker,34.5
Margaret Walker,51.6
Margaret Walker,44.7
Margaret Walker,47.5
Margaret Walker,44.9
Margaret Walker,53.6
Margaret Walker,43.4
Margaret Walker,54.9
Margaret Walker,84.8
Margaret Walker,54.3
Margaret Walker,51.5
Margaret Walker,50.1
Margaret Walker,87.3
Margaret Walker,79.8
Margaret Walker,49.3
Margaret Walker,51.8
Margaret Walker,58.5
Margaret Walker,50.0
Margaret Walker,43.3
Margaret Walker,48.7
Margaret Walker,107.8
Margaret Walker,64.2
Margaret Walker,51.9
Margaret Walker,50.4
Margaret Walker,39.8
Margaret Walker,47.2
Margaret Walker,34.7
Margaret Walker,41.5
Margaret Walker,37.6
Margaret Walker,42.4
Margaret Walker,34.9
Margaret Walker,49.2
Margaret Walker,74.6
Margaret Walker,54.5
Marlon James,19.9
Marlon James,23.5
Marlon James,26.1
Marlon James,80.0
Marlon James,35.3
Marlon James,53.8
Marlon James,31.9
Marlon James,24.0
Marlon James,20.0
Marlon James,23.9
Marlon James,12.0
Marlon James,9.1
Marlon James,7.4
Marlon James,5.8
Marlon James,8.3
Marlon James,7.2
Marlon James,6.6
Marlon James,5.5
Marlon James,10.8
Marlon James,4.6
Marlon James,3.5
Marlon James,4.2
Marlon James,4.1
Marlon James,3.4
Marlon James,3.4
Marlon James,3.5
Marlon James,2.6
Marlon James,3.1
Marlon James,2.7
Marlon James,3.1
Marlon James,4.0
Marlon James,3.5
Marlon James,3.6
Marlon James,2.8
Marlon James,2.5
Marlon James,3.0
Marlon James,3.9
Marlon James,2.7
Marlon James,3.1
Marlon James,2.4
Marlon James,3.2
Marlon James,3.5
Marlon James,10.3
Marlon James,24.3
Marlon James,12.5
Marlon James,7.1
Marlon James,7.5
Marlon James,4.2
Marlon James,3.5
Marlon James,4.4
Marlon James,4.0
Marlon James,5.5
Marlon James,5.3
Marlon James,4.5
Marlon James,6.2
Marlon James,4.8
Marlon James,3.9
Marlon James,4.6
Marlon James,4.2
Marlon James,6.1
Marlon James,4.2
Marlon James,3.1
Marlon James,3.6
Marlon James,3.4
Marlon James,3.3
Marlon James,3.2
Marlon James,3.4
Marlon James,3.9
Marlon James,3.4
Marlon James,3.1
Marlon James,4.0
Marlon James,3.3
Marlon James,1.9
Marlon James,2.5
Marlon James,2.7
Marlon James,1.8
Marlon James,3.8
Marlon James,2.5
Marlon James,4.2
Marlon James,10.5
Marlon James,12.5
Nalo Hopkinson,37.8
Nalo Hopkinson,46.0
Nalo Hopkinson,38.1
Nalo Hopkinson,44.3
Nalo Hopkinson,50.8
Nalo Hopkinson,47.5
Nalo Hopkinson,44.0
Nalo Hopkinson,49.4
Nalo Hopkinson,45.6
Nalo Hopkinson,46.9
Nalo Hopkinson,47.4
Nalo Hopkinson,44.2
Nalo Hopkinson,36.3
Nalo Hopkinson,41.7
Nalo Hopkinson,42.1
Nalo Hopkinson,47.2
Nalo Hopkinson,46.6
Nalo Hopkinson,46.0
Nalo Hopkinson,44.3
Nalo Hopkinson,56.3
Nalo Hopkinson,49.2
Nalo Hopkinson,47.2
Nalo Hopkinson,44.5
Nalo Hopkinson,39.1
Nalo Hopkinson,43.2
Nalo Hopkinson,49.9
Nalo Hopkinson,44.2
Nalo Hopkinson,46.9
Nalo Hopkinson,48.4
Nalo Hopkinson,53.4
Nalo Hopkinson,51.3
Nalo Hopkinson,72.2
Nalo Hopkinson,71.2
Nalo Hopkinson,45.1
Nalo Hopkinson,54.3
Nalo Hopkinson,55.9
Nalo Hopkinson,54.4
Nalo Hopkinson,53.1
Nalo Hopkinson,50.9
Nalo Hopkinson,49.2
Nalo Hopkinson,47.3
Nalo Hopkinson,49.2
Nalo Hopkinson,51.4
Nalo Hopkinson,54.5
Nalo Hopkinson,51.7
Nalo Hopkinson,52.5
Nalo Hopkinson,45.9
Nalo Hopkinson,45.9
Nalo Hopkinson,40.4
Nalo Hopkinson,43.1
Nalo Hopkinson,44.8
Nalo Hopkinson,45.5
Nalo Hopkinson,46.2
Nalo Hopkinson,45.9
Nalo Hopkinson,53.4
Nalo Hopkinson,59.8
Nalo Hopkinson,47.8
Nalo Hopkinson,57.0
Nalo Hopkinson,49.5
Nalo Hopkinson,96.7
Nalo Hopkinson,56.9
Nalo Hopkinson,54.6
Nalo Hopkinson,51.5
Nalo Hopkinson,51.0
Nalo Hopkinson,52.9
Nalo Hopkinson,84.9
Nalo Hopkinson,89.2
Nalo Hopkinson,78.7
Nalo Hopkinson,74.8
Nalo Hopkinson,66.2
Nalo Hopkinson,51.0
Nalo Hopkinson,59.2
Nalo Hopkinson,62.9
Nalo Hopkinson,44.6
Nalo Hopkinson,44.1
Nalo Hopkinson,46.5
Nalo Hopkinson,45.9
Nalo Hopkinson,39.8
Nalo Hopkinson,44.9
Nalo Hopkinson,54.6
Nalo Hopkinson,45.0
Nella Larsen,54.9
Nella Larsen,53.9
Nella Larsen,82.9
Nella Larsen,109.6
Nella Larsen,108.0
Nella Larsen,93.2
Nella Larsen,106.9
Nella Larsen,162.0
Nella Larsen,142.4
Nella Larsen,134.7
Nella Larsen,88.0
Nella Larsen,55.0
Nella Larsen,56.0
Nella Larsen,57.1
Nella Larsen,79.1
Nella Larsen,106.5
Nella Larsen,110.8
Nella Larsen,88.1
Nella Larsen,99.3
Nella Larsen,178.1
Nella Larsen,146.2
Nella Larsen,119.0
Nella Larsen,86.2
Nella Larsen,53.0
Nella Larsen,46.2
Nella Larsen,45.4
Nella Larsen,66.9
Nella Larsen,87.3
Nella Larsen,83.5
Nella Larsen,76.5
Nella Larsen,109.1
Nella Larsen,136.1
Nella Larsen,187.7
Nella Larsen,118.8
Nella Larsen,89.9
Nella Larsen,60.1
Nella Larsen,61.2
Nella Larsen,87.9
Nella Larsen,72.5
Nella Larsen,90.9
Nella Larsen,85.3
Nella Larsen,74.4
Nella Larsen,82.4
Nella Larsen,138.0
Nella Larsen,117.0
Nella Larsen,100.1
Nella Larsen,79.4
Nella Larsen,54.6
Nella Larsen,47.8
Nella Larsen,52.8
Nella Larsen,67.7
Nella Larsen,98.0
Nella Larsen,116.0
Nella Larsen,90.7
Nella Larsen,104.8
Nella Larsen,153.4
Nella Larsen,100.8
Nella Larsen,127.8
Nella Larsen,116.6
Nella Larsen,278.5
Nella Larsen,223.4
Nella Larsen,213.2
Nella Larsen,176.6
Nella Larsen,176.2
Nella Larsen,158.1
Nella Larsen,152.5
Nella Larsen,218.9
Nella Larsen,337.5
Nella Larsen,242.3
Nella Larsen,174.8
Nella Larsen,161.4
Nella Larsen,112.4
Nella Larsen,188.8
Nella Larsen,120.8
Nella Larsen,434.3
Nella Larsen,547.0
Nella Larsen,1817.4
Nella Larsen,537.9
Nella Larsen,442.5
Nella Larsen,369.3
Nella Larsen,283.0
Octavia E. Butler,354.7
Octavia E. Butler,337.8
Octavia E. Butler,419.1
Octavia E. Butler,357.0
Octavia E. Butler,418.1
Octavia E. Butler,387.2
Octavia E. Butler,648.4
Octavia E. Butler,695.9
Octavia E. Butler,536.1
Octavia E. Butler,469.1
Octavia E. Butler,409.4
Octavia E. Butler,390.0
Octavia E. Butler,541.5
Octavia E. Butler,438.0
Octavia E. Butler,432.0
Octavia E. Butler,455.9
Octavia E. Butler,525.1
Octavia E. Butler,536.2
Octavia E. Butler,603.8
Octavia E. Butler,775.8
Octavia E. Butler,626.4
Octavia E. Butler,637.0
Octavia E. Butler,523.0
Octavia E. Butler,570.9
Octavia E. Butler,912.5
Octavia E. Butler,770.1
Octavia E. Butler,567.5
Octavia E. Butler,581.2
Octavia E. Butler,613.2
Octavia E. Butler,654.5
Octavia E. Butler,747.8
Octavia E. Butler,979.0
Octavia E. Butler,729.1
Octavia E. Butler,693.1
Octavia E. Butler,617.7
Octavia E. Butler,15745.7
Octavia E. Butler,943.8
Octavia E. Butler,693.6
Octavia E. Butler,572.0
Octavia E. Butler,590.3
Octavia E. Butler,618.0
Octavia E. Butler,608.1
Octavia E. Butler,635.3
Octavia E. Butler,870.9
Octavia E. Butler,751.4
Octavia E. Butler,664.7
Octavia E. Butler,621.2
Octavia E. Butler,688.3
Octavia E. Butler,586.5
Octavia E. Butler,593.5
Octavia E. Butler,593.0
Octavia E. Butler,618.3
Octavia E. Butler,648.0
Octavia E. Butler,659.0
Octavia E. Butler,817.6
Octavia E. Butler,931.2
Octavia E. Butler,833.9
Octavia E. Butler,876.3
Octavia E. Butler,928.9
Octavia E. Butler,1917.4
Octavia E. Butler,1400.3
Octavia E. Butler,1196.6
Octavia E. Butler,1590.5
Octavia E. Butler,1125.8
Octavia E. Butler,1080.5
Octavia E. Butler,1027.7
Octavia E. Butler,1311.6
Octavia E. Butler,3135.1
Octavia E. Butler,3125.8
Octavia E. Butler,1376.5
Octavia E. Butler,1117.8
Octavia E. Butler,1314.9
Octavia E. Butler,1084.7
Octavia E. Butler,1087.9
Octavia E. Butler,1048.0
Octavia E. Butler,999.7
Octavia E. Butler,898.6
Octavia E. Butler,892.0
Octavia E. Butler,1019.7
Octavia E. Butler,1432.0
Octavia E. Butler,1267.5
Paul Beatty,42.5
Paul Beatty,35.8
Paul Beatty,34.0
Paul Beatty,33.5
Paul Beatty,27.8
Paul Beatty,112.5
Paul Beatty,61.6
Paul Beatty,60.5
Paul Beatty,125.7
Paul Beatty,73.6
Paul Beatty,61.2
Paul Beatty,66.7
Paul Beatty,72.4
Paul Beatty,68.5
Paul Beatty,107.8
Paul Beatty,1280.1
Paul Beatty,559.7
Paul Beatty,648.9
Paul Beatty,609.5
Paul Beatty,460.8
Paul Beatty,425.7
Paul Beatty,369.2
Paul Beatty,323.0
Paul Beatty,269.2
Paul Beatty,251.1
Paul Beatty,232.7
Paul Beatty,224.7
Paul Beatty,282.2
Paul Beatty,171.8
Paul Beatty,168.5
Paul Beatty,189.8
Paul Beatty,166.1
Paul Beatty,153.5
Paul Beatty,155.6
Paul Beatty,151.7
Paul Beatty,128.5
Paul Beatty,147.2
Paul Beatty,131.4
Paul Beatty,126.4
Paul Beatty,141.2
Paul Beatty,108.3
Paul Beatty,114.1
Paul Beatty,137.5
Paul Beatty,124.6
Paul Beatty,104.7
Paul Beatty,96.8
Paul Beatty,97.5
Paul Beatty,103.7
Paul Beatty,101.7
Paul Beatty,107.9
Paul Beatty,99.7
Paul Beatty,104.7
Paul Beatty,105.4
Paul Beatty,103.3
Paul Beatty,116.0
Paul Beatty,113.4
Paul Beatty,91.7
Paul Beatty,119.3
Paul Beatty,120.5
Paul Beatty,204.7
Paul Beatty,144.2
Paul Beatty,113.5
Paul Beatty,103.3
Paul Beatty,100.3
Paul Beatty,134.5
Paul Beatty,107.1
Paul Beatty,120.5
Paul Beatty,124.9
Paul Beatty,112.2
Paul Beatty,102.2
Paul Beatty,101.3
Paul Beatty,93.4
Paul Beatty,97.9
Paul Beatty,92.4
Paul Beatty,98.2
Paul Beatty,91.7
Paul Beatty,90.4
Paul Beatty,77.6
Paul Beatty,101.1
Paul Beatty,105.1
Paul Beatty,95.5
Paul Laurence Dunbar,167.9
Paul Laurence Dunbar,186.3
Paul Laurence Dunbar,265.2
Paul Laurence Dunbar,266.6
Paul Laurence Dunbar,232.0
Paul Laurence Dunbar,215.2
Paul Laurence Dunbar,284.3
Paul Laurence Dunbar,562.4
Paul Laurence Dunbar,296.7
Paul Laurence Dunbar,262.9
Paul Laurence Dunbar,233.3
Paul Laurence Dunbar,188.7
Paul Laurence Dunbar,149.3
Paul Laurence Dunbar,186.9
Paul Laurence Dunbar,252.2
Paul Laurence Dunbar,259.3
Paul Laurence Dunbar,251.6
Paul Laurence Dunbar,218.9
Paul Laurence Dunbar,299.0
Paul Laurence Dunbar,667.6
Paul Laurence Dunbar,340.2
Paul Laurence Dunbar,285.5
Paul Laurence Dunbar,229.3
Paul Laurence Dunbar,193.7
Paul Laurence Dunbar,177.4
Paul Laurence Dunbar,243.5
Paul Laurence Dunbar,259.8
Paul Laurence Dunbar,276.2
Paul Laurence Dunbar,280.7
Paul Laurence Dunbar,226.8
Paul Laurence Dunbar,320.1
Paul Laurence Dunbar,602.3
Paul Laurence Dunbar,322.8
Paul Laurence Dunbar,304.7
Paul Laurence Dunbar,264.7
Paul Laurence Dunbar,221.3
Paul Laurence Dunbar,159.9
Paul Laurence Dunbar,190.9
Paul Laurence Dunbar,252.5
Paul Laurence Dunbar,236.8
Paul Laurence Dunbar,242.6
Paul Laurence Dunbar,182.5
Paul Laurence Dunbar,250.9
Paul Laurence Dunbar,521.5
Paul Laurence Dunbar,281.0
Paul Laurence Dunbar,244.9
Paul Laurence Dunbar,215.5
Paul Laurence Dunbar,237.9
Paul Laurence Dunbar,168.2
Paul Laurence Dunbar,191.7
Paul Laurence Dunbar,229.4
Paul Laurence Dunbar,249.5
Paul Laurence Dunbar,219.4
Paul Laurence Dunbar,188.6
Paul Laurence Dunbar,261.5
Paul Laurence Dunbar,521.1
Paul Laurence Dunbar,216.8
Paul Laurence Dunbar,238.8
Paul Laurence Dunbar,223.0
Paul Laurence Dunbar,420.5
Paul Laurence Dunbar,239.6
Paul Laurence Dunbar,213.8
Paul Laurence Dunbar,282.3
Paul Laurence Dunbar,268.5
Paul Laurence Dunbar,231.4
Paul Laurence Dunbar,212.5
Paul Laurence Dunbar,274.2
Paul Laurence Dunbar,549.1
Paul Laurence Dunbar,481.2
Paul Laurence Dunbar,246.4
Paul Laurence Dunbar,207.5
Paul Laurence Dunbar,247.3
Paul Laurence Dunbar,169.0
Paul Laurence Dunbar,179.1
Paul Laurence Dunbar,217.0
Paul Laurence Dunbar,206.4
Paul Laurence Dunbar,195.2
Paul Laurence Dunbar,169.0
Paul Laurence Dunbar,231.0
Paul Laurence Dunbar,494.8
Paul Laurence Dunbar,300.5
Paule Marshall,26.3
Paule Marshall,22.2
Paule Marshall,38.1
Paule Marshall,30.8
Paule Marshall,29.3
Paule Marshall,23.1
Paule Marshall,32.2
Paule Marshall,36.8
Paule Marshall,28.9
Paule Marshall,30.3
Paule Marshall,28.2
Paule Marshall,20.5
Paule Marshall,17.8
Paule Marshall,19.9
Paule Marshall,30.8
Paule Marshall,29.8
Paule Marshall,33.6
Paule Marshall,26.6
Paule Marshall,28.0
Paule Marshall,37.0
Paule Marshall,37.1
Paule Marshall,31.7
Paule Marshall,24.8
Paule Marshall,17.6
Paule Marshall,17.1
Paule Marshall,16.9
Paule Marshall,21.0
Paule Marshall,23.5
Paule Marshall,28.8
Paule Marshall,27.8
Paule Marshall,29.1
Paule Marshall,36.6
Paule Marshall,32.1
Paule Marshall,36.4
Paule Marshall,24.5
Paule Marshall,20.2
Paule Marshall,21.5
Paule Marshall,19.7
Paule Marshall,21.9
Paule Marshall,28.4
Paule Marshall,27.2
Paule Marshall,20.8
Paule Marshall,25.5
Paule Marshall,31.2
Paule Marshall,28.1
Paule Marshall,30.4
Paule Marshall,24.8
Paule Marshall,19.9
Paule Marshall,19.9
Paule Marshall,248.5
Paule Marshall,41.5
Paule Marshall,31.7
Paule Marshall,29.9
Paule Marshall,33.9
Paule Marshall,34.2
Paule Marshall,40.4
Paule Marshall,26.7
Paule Marshall,33.2
Paule Marshall,27.0
Paule Marshall,31.7
Paule Marshall,25.5
Paule Marshall,25.7
Paule Marshall,24.0
Paule Marshall,25.0
Paule Marshall,23.2
Paule Marshall,20.1
Paule Marshall,26.4
Paule Marshall,37.6
Paule Marshall,34.6
Paule Marshall,36.7
Paule Marshall,22.2
Paule Marshall,20.6
Paule Marshall,22.5
Paule Marshall,23.5
Paule Marshall,20.3
Paule Marshall,20.8
Paule Marshall,22.0
Paule Marshall,20.0
Paule Marshall,23.8
Paule Marshall,25.3
Paule Marshall,30.0
Pauline Hopkins,15.6
Pauline Hopkins,14.1
Pauline Hopkins,26.0
Pauline Hopkins,30.4
Pauline Hopkins,30.4
Pauline Hopkins,19.5
Pauline Hopkins,23.6
Pauline Hopkins,36.0
Pauline Hopkins,24.8
Pauline Hopkins,23.1
Pauline Hopkins,18.2
Pauline Hopkins,14.3
Pauline Hopkins,13.7
Pauline Hopkins,12.6
Pauline Hopkins,24.1
Pauline Hopkins,29.0
Pauline Hopkins,23.7
Pauline Hopkins,19.8
Pauline Hopkins,19.7
Pauline Hopkins,34.5
Pauline Hopkins,28.1
Pauline Hopkins,25.3
Pauline Hopkins,17.4
Pauline Hopkins,11.6
Pauline Hopkins,11.8
Pauline Hopkins,14.2
Pauline Hopkins,21.3
Pauline Hopkins,27.7
Pauline Hopkins,34.4
Pauline Hopkins,25.4
Pauline Hopkins,28.8
Pauline Hopkins,44.3
Pauline Hopkins,27.6
Pauline Hopkins,26.5
Pauline Hopkins,18.8
Pauline Hopkins,15.0
Pauline Hopkins,17.7
Pauline Hopkins,16.4
Pauline Hopkins,26.2
Pauline Hopkins,32.0
Pauline Hopkins,21.4
Pauline Hopkins,18.5
Pauline Hopkins,24.8
Pauline Hopkins,36.1
Pauline Hopkins,28.6
Pauline Hopkins,29.0
Pauline Hopkins,22.6
Pauline Hopkins,15.2
Pauline Hopkins,17.6
Pauline Hopkins,17.0
Pauline Hopkins,27.2
Pauline Hopkins,32.8
Pauline Hopkins,26.0
Pauline Hopkins,21.6
Pauline Hopkins,26.1
Pauline Hopkins,36.5
Pauline Hopkins,26.1
Pauline Hopkins,23.8
Pauline Hopkins,17.1
Pauline Hopkins,24.4
Pauline Hopkins,22.8
Pauline Hopkins,20.0
Pauline Hopkins,27.2
Pauline Hopkins,28.8
Pauline Hopkins,22.7
Pauline Hopkins,19.2
Pauline Hopkins,22.9
Pauline Hopkins,43.0
Pauline Hopkins,33.5
Pauline Hopkins,24.0
Pauline Hopkins,19.7
Pauline Hopkins,17.8
Pauline Hopkins,14.4
Pauline Hopkins,17.3
Pauline Hopkins,20.6
Pauline Hopkins,28.0
Pauline Hopkins,25.1
Pauline Hopkins,14.7
Pauline Hopkins,21.1
Pauline Hopkins,34.3
Pauline Hopkins,24.0
Ralph Ellison,344.4
Ralph Ellison,339.1
Ralph Ellison,342.1
Ralph Ellison,344.2
Ralph Ellison,358.6
Ralph Ellison,316.8
Ralph Ellison,438.6
Ralph Ellison,727.9
