author,views
Ralph Ellison,453.0
Ralph Ellison,421.6
Ralph Ellison,376.8
Ralph Ellison,332.0
Ralph Ellison,286.8
Ralph Ellison,337.2
Ralph Ellison,354.7
Ralph Ellison,428.2
Ralph Ellison,453.6
Ralph Ellison,459.5
Ralph Ellison,470.2
Ralph Ellison,709.2
Ralph Ellison,488.4
Ralph Ellison,423.8
Ralph Ellison,373.6
Ralph Ellison,333.6
Ralph Ellison,309.6
Ralph Ellison,436.9
Ralph Ellison,356.9
Ralph Ellison,403.1
Ralph Ellison,381.9
Ralph Ellison,337.7
Ralph Ellison,457.5
Ralph Ellison,619.9
Ralph Ellison,439.5
Ralph Ellison,423.9
Ralph Ellison,538.1
Ralph Ellison,427.0
Ralph Ellison,338.5
Ralph Ellison,363.9
Ralph Ellison,466.4
Ralph Ellison,431.5
Ralph Ellison,408.8
Ralph Ellison,369.2
Ralph Ellison,431.0
Ralph Ellison,751.5
Ralph Ellison,554.9
Ralph Ellison,436.1
Ralph Ellison,363.4
Ralph Ellison,422.2
Ralph Ellison,300.7
Ralph Ellison,346.1
Ralph Ellison,341.0
Ralph Ellison,369.9
Ralph Ellison,397.1
Ralph Ellison,461.8
Ralph Ellison,438.1
Ralph Ellison,638.7
Ralph Ellison,456.4
Ralph Ellison,483.8
Ralph Ellison,447.7
Ralph Ellison,1521.1
Ralph Ellison,643.9
Ralph Ellison,523.5
Ralph Ellison,509.1
Ralph Ellison,474.6
Ralph Ellison,441.5
Ralph Ellison,519.7
Ralph Ellison,511.9
Ralph Ellison,859.9
Ralph Ellison,557.4
Ralph Ellison,622.8
Ralph Ellison,481.1
Ralph Ellison,595.0
Ralph Ellison,380.6
Ralph Ellison,344.8
Ralph Ellison,363.9
Ralph Ellison,418.5
Ralph Ellison,391.6
Ralph Ellison,326.5
Ralph Ellison,401.9
Ralph Ellison,596.2
Ralph Ellison,756.5
Richard Wright,433.8
Richard Wright,517.6
Richard Wright,595.2
Richard Wright,586.3
Richard Wright,564.1
Richard Wright,495.9
Richard Wright,588.6
Richard Wright,917.3
Richard Wright,603.6
Richard Wright,581.9
Richard Wright,502.4
Richard Wright,386.6
Richard Wright,381.7
Richard Wright,416.3
Richard Wright,549.7
Richard Wright,540.7
Richard Wright,579.3
Richard Wright,512.8
Richard Wright,1120.5
Richard Wright,1189.8
Richard Wright,701.0
Richard Wright,567.4
Richard Wright,527.1
Richard Wright,402.7
Richard Wright,408.6
Richard Wright,426.8
Richard Wright,518.3
Richard Wright,580.8
Richard Wright,530.5
Richard Wright,444.6
Richard Wright,622.9
Richard Wright,873.4
Richard Wright,673.4
Richard Wright,620.1
Richard Wright,568.3
Richard Wright,449.3
Richard Wright,401.6
Richard Wright,447.0
Richard Wright,539.5
Richard Wright,503.0
Richard Wright,489.3
Richard Wright,472.5
Richard Wright,717.4
Richard Wright,897.7
Richard Wright,652.9
Richard Wright,962.9
Richard Wright,516.1
Richard Wright,411.5
Richard Wright,372.1
Richard Wright,426.1
Richard Wright,482.4
Richard Wright,486.3
Richard Wright,472.5
Richard Wright,394.6
Richard Wright,493.1
Richard Wright,759.8
Richard Wright,437.4
Richard Wright,467.3
Richard Wright,512.7
Richard Wright,1186.9
Richard Wright,705.2
Richard Wright,608.6
Richard Wright,598.8
Richard Wright,566.0
Richard Wright,537.5
Richard Wright,525.4
Richard Wright,572.5
Richard Wright,1300.1
Richard Wright,678.0
Richard Wright,743.9
Richard Wright,686.0
Richard Wright,484.7
Richard Wright,473.2
Richard Wright,414.6
Richard Wright,475.6
Richard Wright,467.3
Richard Wright,428.7
Richard Wright,390.5
Richard Wright,487.4
Richard Wright,725.5
Richard Wright,583.5
Rudolph Fisher,10.4
Rudolph Fisher,8.2
Rudolph Fisher,14.3
Rudolph Fisher,19.8
Rudolph Fisher,16.9
Rudolph Fisher,15.8
Rudolph Fisher,18.5
Rudolph Fisher,33.0
Rudolph Fisher,18.8
Rudolph Fisher,17.2
Rudolph Fisher,12.5
Rudolph Fisher,7.9
Rudolph Fisher,6.3
Rudolph Fisher,8.1
Rudolph Fisher,10.3
Rudolph Fisher,13.4
Rudolph Fisher,14.7
Rudolph Fisher,15.5
Rudolph Fisher,18.9
Rudolph Fisher,37.7
Rudolph Fisher,22.6
Rudolph Fisher,18.2
Rudolph Fisher,21.7
Rudolph Fisher,9.3
Rudolph Fisher,8.8
Rudolph Fisher,7.5
Rudolph Fisher,13.3
Rudolph Fisher,20.5
Rudolph Fisher,16.4
Rudolph Fisher,18.5
Rudolph Fisher,19.9
Rudolph Fisher,36.6
Rudolph Fisher,22.3
Rudolph Fisher,21.2
Rudolph Fisher,21.2
Rudolph Fisher,8.4
Rudolph Fisher,10.0
Rudolph Fisher,12.5
Rudolph Fisher,18.4
Rudolph Fisher,21.5
Rudolph Fisher,19.3
Rudolph Fisher,21.6
Rudolph Fisher,20.7
Rudolph Fisher,31.1
Rudolph Fisher,24.5
Rudolph Fisher,19.1
Rudolph Fisher,15.7
Rudolph Fisher,8.9
Rudolph Fisher,11.0
Rudolph Fisher,8.7
Rudolph Fisher,14.6
Rudolph Fisher,23.4
Rudolph Fisher,17.9
Rudolph Fisher,15.6
Rudolph Fisher,22.4
Rudolph Fisher,42.1
Rudolph Fisher,21.0
Rudolph Fisher,18.5
Rudolph Fisher,14.5
Rudolph Fisher,15.4
Rudolph Fisher,11.7
Rudolph Fisher,10.3
Rudolph Fisher,15.3
Rudolph Fisher,19.3
Rudolph Fisher,21.9
Rudolph Fisher,18.2
Rudolph Fisher,31.7
Rudolph Fisher,95.1
Rudolph Fisher,37.5
Rudolph Fisher,24.4
Rudolph Fisher,21.0
Rudolph Fisher,15.3
Rudolph Fisher,11.2
Rudolph Fisher,12.7
Rudolph Fisher,17.7
Rudolph Fisher,17.6
Rudolph Fisher,23.1
Rudolph Fisher,17.5
Rudolph Fisher,26.5
Rudolph Fisher,113.0
Rudolph Fisher,63.5
Sister Souljah,415.2
Sister Souljah,509.0
Sister Souljah,353.9
Sister Souljah,342.7
Sister Souljah,957.8
Sister Souljah,482.7
Sister Souljah,432.2
Sister Souljah,761.1
Sister Souljah,403.5
Sister Souljah,668.4
Sister Souljah,422.4
Sister Souljah,278.8
Sister Souljah,337.4
Sister Souljah,285.0
Sister Souljah,432.4
Sister Souljah,373.2
Sister Souljah,327.3
Sister Souljah,383.6
Sister Souljah,335.9
Sister Souljah,323.1
Sister Souljah,302.5
Sister Souljah,239.2
Sister Souljah,225.8
Sister Souljah,397.5
Sister Souljah,830.8
Sister Souljah,583.3
Sister Souljah,354.6
Sister Souljah,351.2
Sister Souljah,321.5
Sister Souljah,352.4
Sister Souljah,371.2
Sister Souljah,320.3
Sister Souljah,258.7
Sister Souljah,276.3
Sister Souljah,240.6
Sister Souljah,248.9
Sister Souljah,341.5
Sister Souljah,252.8
Sister Souljah,224.6
Sister Souljah,463.9
Sister Souljah,360.8
Sister Souljah,300.7
Sister Souljah,294.2
Sister Souljah,289.0
Sister Souljah,455.0
Sister Souljah,272.6
Sister Souljah,251.6
Sister Souljah,237.0
Sister Souljah,232.9
Sister Souljah,195.4
Sister Souljah,281.4
Sister Souljah,181.1
Sister Souljah,193.9
Sister Souljah,211.6
Sister Souljah,192.7
Sister Souljah,261.8
Sister Souljah,339.9
Sister Souljah,329.7
Sister Souljah,394.4
Sister Souljah,493.0
Sister Souljah,731.5
Sister Souljah,627.3
Sister Souljah,845.3
Sister Souljah,239.3
Sister Souljah,358.2
Sister Souljah,537.7
Sister Souljah,370.5
Sister Souljah,408.7
Sister Souljah,1074.3
Sister Souljah,393.5
Sister Souljah,250.6
Sister Souljah,233.5
Sister Souljah,243.9
Sister Souljah,295.6
Sister Souljah,243.5
Sister Souljah,213.2
Sister Souljah,311.6
Sister Souljah,263.3
Sister Souljah,302.5
Sister Souljah,262.1
Sister Souljah,376.0
Suzan-Lori Parks,54.1
Suzan-Lori Parks,63.7
Suzan-Lori Parks,79.6
Suzan-Lori Parks,93.2
Suzan-Lori Parks,106.9
Suzan-Lori Parks,86.8
Suzan-Lori Parks,87.8
Suzan-Lori Parks,120.3
Suzan-Lori Parks,94.7
Suzan-Lori Parks,140.2
Suzan-Lori Parks,103.2
Suzan-Lori Parks,64.1
Suzan-Lori Parks,65.9
Suzan-Lori Parks,75.3
Suzan-Lori Parks,128.0
Suzan-Lori Parks,137.6
Suzan-Lori Parks,140.0
Suzan-Lori Parks,104.9
Suzan-Lori Parks,89.4
Suzan-Lori Parks,130.6
Suzan-Lori Parks,122.2
Suzan-Lori Parks,136.3
Suzan-Lori Parks,125.5
Suzan-Lori Parks,75.3
Suzan-Lori Parks,62.9
Suzan-Lori Parks,87.2
Suzan-Lori Parks,194.2
Suzan-Lori Parks,117.0
Suzan-Lori Parks,123.3
Suzan-Lori Parks,88.5
Suzan-Lori Parks,89.7
Suzan-Lori Parks,115.9
Suzan-Lori Parks,126.5
Suzan-Lori Parks,149.1
Suzan-Lori Parks,122.7
Suzan-Lori Parks,109.4
Suzan-Lori Parks,89.1
Suzan-Lori Parks,79.3
Suzan-Lori Parks,111.8
Suzan-Lori Parks,128.2
Suzan-Lori Parks,122.5
Suzan-Lori Parks,110.8
Suzan-Lori Parks,124.4
Suzan-Lori Parks,154.5
Suzan-Lori Parks,174.0
Suzan-Lori Parks,271.3
Suzan-Lori Parks,111.9
Suzan-Lori Parks,71.9
Suzan-Lori Parks,68.1
Suzan-Lori Parks,85.1
Suzan-Lori Parks,122.3
Suzan-Lori Parks,130.3
Suzan-Lori Parks,122.2
Suzan-Lori Parks,92.4
Suzan-Lori Parks,99.0
Suzan-Lori Parks,122.3
Suzan-Lori Parks,94.2
Suzan-Lori Parks,133.0
Suzan-Lori Parks,97.1
Suzan-Lori Parks,137.4
Suzan-Lori Parks,92.6
Suzan-Lori Parks,82.2
Suzan-Lori Parks,106.3
Suzan-Lori Parks,115.0
Suzan-Lori Parks,123.4
Suzan-Lori Parks,101.9
Suzan-Lori Parks,123.1
Suzan-Lori Parks,257.3
Suzan-Lori Parks,459.6
Suzan-Lori Parks,262.8
Suzan-Lori Parks,122.3
Suzan-Lori Parks,76.5
Suzan-Lori Parks,77.1
Suzan-Lori Parks,76.5
Suzan-Lori Parks,100.5
Suzan-Lori Parks,115.9
Suzan-Lori Parks,104.7
Suzan-Lori Parks,77.0
Suzan-Lori Parks,83.0
Suzan-Lori Parks,119.3
Suzan-Lori Parks,107.5
Tayari Jones,63.8
Tayari Jones,42.8
Tayari Jones,55.1
Tayari Jones,63.9
Tayari Jones,56.9
Tayari Jones,60.5
Tayari Jones,71.4
Tayari Jones,62.4
Tayari Jones,57.3
Tayari Jones,97.7
Tayari Jones,56.8
Tayari Jones,49.6
Tayari Jones,51.5
Tayari Jones,48.6
Tayari Jones,41.9
Tayari Jones,35.3
Tayari Jones,39.7
Tayari Jones,43.4
Tayari Jones,61.7
Tayari Jones,58.7
Tayari Jones,46.0
Tayari Jones,49.7
Tayari Jones,49.4
Tayari Jones,57.2
Tayari Jones,50.6
Tayari Jones,61.6
Tayari Jones,43.4
Tayari Jones,41.0
Tayari Jones,42.9
Tayari Jones,46.6
Tayari Jones,68.7
Tayari Jones,327.5
Tayari Jones,203.2
Tayari Jones,156.9
Tayari Jones,167.1
Tayari Jones,132.5
Tayari Jones,139.0
Tayari Jones,131.0
Tayari Jones,120.7
Tayari Jones,126.3
Tayari Jones,131.4
Tayari Jones,142.4
Tayari Jones,171.6
Tayari Jones,158.8
Tayari Jones,151.9
Tayari Jones,138.0
Tayari Jones,133.1
Tayari Jones,203.8
Tayari Jones,139.3
Tayari Jones,136.4
Tayari Jones,124.1
Tayari Jones,118.2
Tayari Jones,111.8
Tayari Jones,123.9
Tayari Jones,158.9
Tayari Jones,153.8
Tayari Jones,107.0
Tayari Jones,123.9
Tayari Jones,123.8
Tayari Jones,216.6
Tayari Jones,164.2
Tayari Jones,131.6
Tayari Jones,128.3
Tayari Jones,107.0
Tayari Jones,96.3
Tayari Jones,86.4
Tayari Jones,121.1
Tayari Jones,130.7
Tayari Jones,99.8
Tayari Jones,88.6
Tayari Jones,73.2
Tayari Jones,67.0
Tayari Jones,65.6
Tayari Jones,60.0
Tayari Jones,63.2
Tayari Jones,69.4
Tayari Jones,50.5
Tayari Jones,44.1
Tayari Jones,58.9
Tayari Jones,83.7
Tayari Jones,75.5
Terry McMillan,178.9
Terry McMillan,224.7
Terry McMillan,242.7
Terry McMillan,236.6
Terry McMillan,189.7
Terry McMillan,151.3
Terry McMillan,268.0
Terry McMillan,225.7
Terry McMillan,165.5
Terry McMillan,139.8
Terry McMillan,141.4
Terry McMillan,324.3
Terry McMillan,469.4
Terry McMillan,219.2
Terry McMillan,156.2
Terry McMillan,179.9
Terry McMillan,127.8
Terry McMillan,145.5
Terry McMillan,131.3
Terry McMillan,162.0
Terry McMillan,174.2
Terry McMillan,183.8
Terry McMillan,149.9
Terry McMillan,167.1
Terry McMillan,139.7
Terry McMillan,130.0
Terry McMillan,169.4
Terry McMillan,163.9
Terry McMillan,138.6
Terry McMillan,170.2
Terry McMillan,190.1
Terry McMillan,179.8
Terry McMillan,155.2
Terry McMillan,128.0
Terry McMillan,126.5
Terry McMillan,160.0
Terry McMillan,175.5
Terry McMillan,215.2
Terry McMillan,166.7
Terry McMillan,105.2
Terry McMillan,175.9
Terry McMillan,112.5
Terry McMillan,109.4
Terry McMillan,202.1
Terry McMillan,173.8
Terry McMillan,159.5
Terry McMillan,217.5
Terry McMillan,111.2
Terry McMillan,147.9
Terry McMillan,327.0
Terry McMillan,159.9
Terry McMillan,153.6
Terry McMillan,133.3
Terry McMillan,136.5
Terry McMillan,173.5
Terry McMillan,164.1
Terry McMillan,173.9
Terry McMillan,256.7
Terry McMillan,244.5
Terry McMillan,248.8
Terry McMillan,269.8
Terry McMillan,286.6
Terry McMillan,175.3
Terry McMillan,175.4
Terry McMillan,168.5
Terry McMillan,197.2
Terry McMillan,176.3
Terry McMillan,200.1
Terry McMillan,258.7
Terry McMillan,172.6
Terry McMillan,312.7
Terry McMillan,164.4
Terry McMillan,134.4
Terry McMillan,134.4
Terry McMillan,158.5
Terry McMillan,161.4
Terry McMillan,114.5
Terry McMillan,107.1
Terry McMillan,118.5
Terry McMillan,164.3
Terry McMillan,180.0
Toni Cade Bambara,46.7
Toni Cade Bambara,59.6
Toni Cade Bambara,121.8
Toni Cade Bambara,100.5
Toni Cade Bambara,93.2
Toni Cade Bambara,66.6
Toni Cade Bambara,63.4
Toni Cade Bambara,92.7
Toni Cade Bambara,91.2
Toni Cade Bambara,73.1
Toni Cade Bambara,66.2
Toni Cade Bambara,50.2
Toni Cade Bambara,39.7
Toni Cade Bambara,48.2
Toni Cade Bambara,86.8
Toni Cade Bambara,83.4
Toni Cade Bambara,83.9
Toni Cade Bambara,61.0
Toni Cade Bambara,70.4
Toni Cade Bambara,99.8
Toni Cade Bambara,85.2
Toni Cade Bambara,69.0
Toni Cade Bambara,57.3
Toni Cade Bambara,46.1
Toni Cade Bambara,43.9
Toni Cade Bambara,47.5
Toni Cade Bambara,92.8
Toni Cade Bambara,84.7
Toni Cade Bambara,74.7
Toni Cade Bambara,61.2
Toni Cade Bambara,71.9
Toni Cade Bambara,87.9
Toni Cade Bambara,80.9
Toni Cade Bambara,84.4
Toni Cade Bambara,66.1
Toni Cade Bambara,45.6
Toni Cade Bambara,44.0
Toni Cade Bambara,63.9
Toni Cade Bambara,87.8
Toni Cade Bambara,88.3
Toni Cade Bambara,80.6
Toni Cade Bambara,69.0
Toni Cade Bambara,73.0
Toni Cade Bambara,97.5
Toni Cade Bambara,85.1
Toni Cade Bambara,85.5
Toni Cade Bambara,77.8
Toni Cade Bambara,56.1
Toni Cade Bambara,54.7
Toni Cade Bambara,128.5
Toni Cade Bambara,108.6
Toni Cade Bambara,86.2
Toni Cade Bambara,94.0
Toni Cade Bambara,75.6
Toni Cade Bambara,78.9
Toni Cade Bambara,105.5
Toni Cade Bambara,82.0
Toni Cade Bambara,83.2
Toni Cade Bambara,83.8
Toni Cade Bambara,151.8
Toni Cade Bambara,112.4
Toni Cade Bambara,96.7
Toni Cade Bambara,128.9
Toni Cade Bambara,124.1
Toni Cade Bambara,97.7
Toni Cade Bambara,96.8
Toni Cade Bambara,103.7
Toni Cade Bambara,139.0
Toni Cade Bambara,147.8
Toni Cade Bambara,95.9
Toni Cade Bambara,76.6
Toni Cade Bambara,64.6
Toni Cade Bambara,55.6
Toni Cade Bambara,65.3
Toni Cade Bambara,89.7
Toni Cade Bambara,91.9
Toni Cade Bambara,79.9
Toni Cade Bambara,66.3
Toni Cade Bambara,75.9
Toni Cade Bambara,111.9
Toni Cade Bambara,104.5
Toni Morrison,2133.3
Toni Morrison,1830.1
Toni Morrison,1845.1
Toni Morrison,1626.4
Toni Morrison,2132.9
Toni Morrison,2055.6
Toni Morrison,2152.8
Toni Morrison,2492.3
Toni Morrison,1714.7
Toni Morrison,1590.7
Toni Morrison,1469.6
Toni Morrison,1320.3
Toni Morrison,1246.3
Toni Morrison,1248.6
Toni Morrison,1418.2
Toni Morrison,1950.7
Toni Morrison,1975.7
Toni Morrison,1610.6
Toni Morrison,1870.7
Toni Morrison,2425.2
Toni Morrison,1760.6
Toni Morrison,1540.1
Toni Morrison,1555.5
Toni Morrison,1330.1
Toni Morrison,1223.1
Toni Morrison,1458.0
Toni Morrison,1380.6
Toni Morrison,1501.4
Toni Morrison,1753.4
Toni Morrison,1538.1
Toni Morrison,1820.4
Toni Morrison,2179.6
Toni Morrison,1829.1
Toni Morrison,1666.6
Toni Morrison,1538.3
Toni Morrison,1251.6
Toni Morrison,1192.2
Toni Morrison,1226.2
Toni Morrison,1267.7
Toni Morrison,1455.7
Toni Morrison,1574.2
Toni Morrison,1393.8
Toni Morrison,2034.9
Toni Morrison,2754.8
Toni Morrison,1717.8
Toni Morrison,1748.8
Toni Morrison,1432.8
Toni Morrison,1350.6
Toni Morrison,1687.8
Toni Morrison,36306.9
Toni Morrison,2873.0
Toni Morrison,2513.3
Toni Morrison,2489.0
Toni Morrison,2478.9
Toni Morrison,2849.1
Toni Morrison,3569.2
Toni Morrison,2033.6
Toni Morrison,2304.1
Toni Morrison,2328.1
Toni Morrison,7509.4
Toni Morrison,3303.9
Toni Morrison,2630.7
Toni Morrison,2586.4
Toni Morrison,2282.2
Toni Morrison,2365.0
Toni Morrison,2591.1
Toni Morrison,10226.3
Toni Morrison,6790.3
Toni Morrison,3369.3
Toni Morrison,2952.4
Toni Morrison,2539.7
Toni Morrison,2024.9
Toni Morrison,1872.9
Toni Morrison,1984.5
Toni Morrison,1903.2
Toni Morrison,2904.5
Toni Morrison,2671.1
Toni Morrison,2131.4
Toni Morrison,2339.2
Toni Morrison,3776.8
Toni Morrison,2583.5
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.0
W.E.B. Bois,0.0
W.E.B. Bois,0.1
W.E.B. Bois,0.0
W.E.B. Bois,0.0
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.0
W.E.B. Bois,0.2
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.1
W.E.B. Bois,0.0
W.E.B. Bois,0.1
W.E.B. Bois,0.3
W.E.B. Bois,0.9
W.E.B. Bois,2.0
W.E.B. Bois,1.2
W.E.B. Bois,1.0
W.E.B. Bois,0.7
W.E.B. Bois,0.7
W.E.B. Bois,1.2
W.E.B. Bois,1.8
W.E.B. Bois,1.3
W.E.B. Bois,1.1
W.E.B. Bois,1.4
W.E.B. Bois,3.0
W.E.B. Bois,1.5
W.E.B. Bois,1.9
W.E.B. Bois,1.4
W.E.B. Bois,1.2
W.E.B. Bois,1.3
W.E.B. Bois,0.9
W.E.B. Bois,1.2
W.E.B. Bois,1.1
W.E.B. Bois,1.1
W.E.B. Bois,1.2
W.E.B. Bois,1.5
W.E.B. Bois,2.1
W.E.B. Bois,1.3
W.E.B. Bois,1.4
W.E.B. Bois,1.0
W.E.B. Bois,0.7
W.E.B. Bois,0.6
W.E.B. Bois,1.1
W.E.B. Bois,1.1
W.E.B. Bois,1.9
W.E.B. Bois,1.1
W.E.B. Bois,0.9
W.E.B. Bois,1.1
W.E.B. Bois,2.3
W.E.B. Bois,1.2
W.E.B. Bois,1.3
W.E.B. Bois,0.8
W.E.B. Bois,2.0
W.E.B. Bois,1.8
W.E.B. Bois,1.1
W.E.B. Bois,1.3
W.E.B. Bois,1.7
W.E.B. Bois,1.8
W.E.B. Bois,1.4
W.E.B. Bois,1.9
W.E.B. Bois,2.8
W.E.B. Bois,1.4
W.E.B. Bois,1.1
W.E.B. Bois,1.3
W.E.B. Bois,0.8
W.E.B. Bois,0.8
W.E.B. Bois,1.2
W.E.B. Bois,1.0
W.E.B. Bois,1.1
W.E.B. Bois,1.0
W.E.B. Bois,0.5
W.E.B. Bois,1.1
W.E.B. Bois,1.9
W.E.B. Bois,1.5
Walter Mosley,192.5
Walter Mosley,237.4
Walter Mosley,177.1
Walter Mosley,151.8
Walter Mosley,174.4
Walter Mosley,161.0
Walter Mosley,175.7
Walter Mosley,224.8
Walter Mosley,168.4
Walter Mosley,172.5
Walter Mosley,172.5
Walter Mosley,437.9
Walter Mosley,368.3
Walter Mosley,277.3
Walter Mosley,227.5
Walter Mosley,442.2
Walter Mosley,237.4
Walter Mosley,219.2
Walter Mosley,254.9
Walter Mosley,300.5
Walter Mosley,225.2
Walter Mosley,181.0
Walter Mosley,175.0
Walter Mosley,188.2
Walter Mosley,181.6
Walter Mosley,170.6
Walter Mosley,147.0
Walter Mosley,150.8
Walter Mosley,175.4
Walter Mosley,153.4
Walter Mosley,196.4
Walter Mosley,279.3
Walter Mosley,215.7
Walter Mosley,293.6
Walter Mosley,166.5
Walter Mosley,193.5
Walter Mosley,224.4
Walter Mosley,254.3
Walter Mosley,203.7
Walter Mosley,201.1
Walter Mosley,183.0
Walter Mosley,164.8
Walter Mosley,186.8
Walter Mosley,220.1
Walter Mosley,165.8
Walter Mosley,170.8
Walter Mosley,163.6
Walter Mosley,160.9
Walter Mosley,216.0
Walter Mosley,256.1
Walter Mosley,1122.8
Walter Mosley,231.3
Walter Mosley,204.8
Walter Mosley,221.9
Walter Mosley,256.7
Walter Mosley,254.2
Walter Mosley,258.2
Walter Mosley,253.0
Walter Mosley,224.9
Walter Mosley,392.8
Walter Mosley,280.4
Walter Mosley,248.8
Walter Mosley,260.2
Walter Mosley,289.1
Walter Mosley,262.6
Walter Mosley,805.8
Walter Mosley,377.1
Walter Mosley,545.9
Walter Mosley,405.4
Walter Mosley,380.5
Walter Mosley,287.0
Walter Mosley,251.6
Walter Mosley,227.1
Walter Mosley,221.5
Walter Mosley,509.6
Walter Mosley,255.7
Walter Mosley,225.7
Walter Mosley,188.6
Walter Mosley,298.3
Walter Mosley,474.6
Walter Mosley,656.0
Zora Neale Hurston,527.0
Zora Neale Hurston,576.6
Zora Neale Hurston,693.3
Zora Neale Hurston,765.8
Zora Neale Hurston,818.3
Zora Neale Hurston,735.5
Zora Neale Hurston,1142.9
Zora Neale Hurston,1742.2
Zora Neale Hurston,1086.9
Zora Neale Hurston,970.8
Zora Neale Hurston,824.2
Zora Neale Hurston,575.7
Zora Neale Hurston,523.5
Zora Neale Hurston,538.4
Zora Neale Hurston,732.0
Zora Neale Hurston,876.2
Zora Neale Hurston,843.6
Zora Neale Hurston,747.1
Zora Neale Hurston,1159.2
Zora Neale Hurston,1892.4
Zora Neale Hurston,1231.1
Zora Neale Hurston,1000.5
Zora Neale Hurston,860.4
Zora Neale Hurston,699.4
Zora Neale Hurston,568.2
Zora Neale Hurston,623.1
Zora Neale Hurston,821.3
Zora Neale Hurston,1038.8
Zora Neale Hurston,1013.5
Zora Neale Hurston,1069.4
Zora Neale Hurston,1750.6
Zora Neale Hurston,2335.7
Zora Neale Hurston,1366.1
Zora Neale Hurston,1234.0
Zora Neale Hurston,2001.7
Zora Neale Hurston,828.5
Zora Neale Hurston,826.1
Zora Neale Hurston,777.9
Zora Neale Hurston,884.9
Zora Neale Hurston,967.8
Zora Neale Hurston,915.4
Zora Neale Hurston,826.9
Zora Neale Hurston,1216.5
Zora Neale Hurston,2069.0
Zora Neale Hurston,1257.6
Zora Neale Hurston,1024.0
Zora Neale Hurston,992.5
Zora Neale Hurston,753.8
Zora Neale Hurston,692.6
Zora Neale Hurston,904.7
Zora Neale Hurston,818.6
Zora Neale Hurston,1007.8
Zora Neale Hurston,940.2
Zora Neale Hurston,862.6
Zora Neale Hurston,1449.2
Zora Neale Hurston,2206.8
Zora Neale Hurston,1139.5
Zora Neale Hurston,1028.0
Zora Neale Hurston,947.6
Zora Neale Hurston,1573.2
Zora Neale Hurston,1050.7
Zora Neale Hurston,992.6
Zora Neale Hurston,1192.8
Zora Neale Hurston,1275.4
Zora Neale Hurston,982.5
Zora Neale Hurston,917.7
Zora Neale Hurston,1342.8
Zora Neale Hurston,2192.3
Zora Neale Hurston,1429.6
Zora Neale Hurston,1098.1
Zora Neale Hurston,974.8
Zora Neale Hurston,731.2
Zora Neale Hurston,689.6
Zora Neale Hurston,631.5
Zora Neale Hurston,869.8
Zora Neale Hurston,820.7
Zora Neale Hurston,792.8
Zora Neale Hurston,721.4
Zora Neale Hurston,1261.5
Zora Neale Hurston,2081.2
Zora Neale Hurston,1641.0
